"","eccentricity","folded_direction_content","abs_direction_content","folded_displacement","abs_displacement","target_spacing","target_number","subject","folded_response_with_carrier","abs_response_cw"
"19277",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,10.471975511966,4,"jb",FALSE,FALSE
"19278",6.66666666666667,1,-1,0,0,4.18879020478639,10,"jb",FALSE,TRUE
"19279",6.66666666666667,1,1,0.1,0.1,10.471975511966,4,"jb",FALSE,FALSE
"19280",6.66666666666667,1,1,0.225,0.225,4.18879020478639,10,"jb",TRUE,TRUE
"19281",6.66666666666667,1,-1,0.15,-0.15,10.471975511966,4,"jb",FALSE,TRUE
"19282",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,4.18879020478639,10,"jb",FALSE,FALSE
"19283",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,4.18879020478639,10,"jb",TRUE,TRUE
"19284",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.0943951023932,20,"jb",TRUE,TRUE
"19285",6.66666666666667,1,1,-0.225,-0.225,1.74532925199433,24,"jb",FALSE,FALSE
"19286",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,2.6179938779915,16,"jb",TRUE,TRUE
"19287",6.66666666666667,1,-1,0,0,3.49065850398866,12,"jb",FALSE,TRUE
"19288",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,3.49065850398866,12,"jb",FALSE,TRUE
"19289",6.66666666666667,1,-1,-0.1,0.1,2.0943951023932,20,"jb",FALSE,TRUE
"19290",6.66666666666667,1,1,-0.1,-0.1,2.0943951023932,20,"jb",TRUE,TRUE
"19291",6.66666666666667,1,-1,0.225,-0.225,10.471975511966,4,"jb",FALSE,TRUE
"19292",6.66666666666667,1,1,-0.225,-0.225,2.0943951023932,20,"jb",FALSE,FALSE
"19293",6.66666666666667,1,-1,-0.15,0.15,1.74532925199433,24,"jb",FALSE,TRUE
"19294",6.66666666666667,1,-1,-0.15,0.15,2.0943951023932,20,"jb",FALSE,TRUE
"19295",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,10.471975511966,4,"jb",FALSE,FALSE
"19296",6.66666666666667,1,-1,-0.1,0.1,1.74532925199433,24,"jb",FALSE,TRUE
"19297",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,3.49065850398866,12,"jb",FALSE,TRUE
"19298",6.66666666666667,1,1,-0.3375,-0.3375,1.74532925199433,24,"jb",FALSE,FALSE
"19299",6.66666666666667,1,-1,-0.225,0.225,1.74532925199433,24,"jb",FALSE,TRUE
"19300",6.66666666666667,1,1,0.15,0.15,5.9839860068377,7,"jb",FALSE,FALSE
"19301",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,4.18879020478639,10,"jb",FALSE,FALSE
"19302",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,2.6179938779915,16,"jb",TRUE,TRUE
"19303",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,10.471975511966,4,"jb",TRUE,TRUE
"19304",6.66666666666667,1,-1,0,0,2.6179938779915,16,"jb",TRUE,FALSE
"19306",6.66666666666667,1,1,0.3375,0.3375,10.471975511966,4,"jb",FALSE,FALSE
"19307",6.66666666666667,1,1,-0.15,-0.15,2.0943951023932,20,"jb",FALSE,FALSE
"19308",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,1.74532925199433,24,"jb",TRUE,TRUE
"19309",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,2.6179938779915,16,"jb",TRUE,FALSE
"19310",6.66666666666667,1,-1,-0.15,0.15,1.74532925199433,24,"jb",TRUE,FALSE
"19311",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,10.471975511966,4,"jb",FALSE,FALSE
"19312",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,3.49065850398866,12,"jb",TRUE,FALSE
"19313",6.66666666666667,1,-1,0,0,2.6179938779915,16,"jb",TRUE,FALSE
"19314",6.66666666666667,1,1,0.225,0.225,5.9839860068377,7,"jb",TRUE,TRUE
"19315",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,1.74532925199433,24,"jb",TRUE,FALSE
"19316",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,1.74532925199433,24,"jb",TRUE,FALSE
"19317",6.66666666666667,1,1,-0.0333333333333333,-0.0333333333333333,2.6179938779915,16,"jb",FALSE,FALSE
"19318",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,10.471975511966,4,"jb",FALSE,TRUE
"19319",6.66666666666667,1,1,0.225,0.225,4.18879020478639,10,"jb",FALSE,FALSE
"19320",6.66666666666667,1,1,0,0,3.49065850398866,12,"jb",FALSE,FALSE
"19321",6.66666666666667,1,-1,-0.1,0.1,2.0943951023932,20,"jb",TRUE,FALSE
"19322",6.66666666666667,1,-1,0,0,3.49065850398866,12,"jb",FALSE,TRUE
"19323",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,5.9839860068377,7,"jb",FALSE,FALSE
"19324",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,5.9839860068377,7,"jb",TRUE,FALSE
"19325",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,2.6179938779915,16,"jb",FALSE,TRUE
"19326",6.66666666666667,1,1,-0.15,-0.15,2.0943951023932,20,"jb",FALSE,FALSE
"19327",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,2.6179938779915,16,"jb",FALSE,TRUE
"19328",6.66666666666667,1,1,-0.15,-0.15,2.0943951023932,20,"jb",FALSE,FALSE
"19329",6.66666666666667,1,-1,0,0,3.49065850398866,12,"jb",FALSE,TRUE
"19330",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,3.49065850398866,12,"jb",FALSE,FALSE
"19331",6.66666666666667,1,-1,-0.225,0.225,1.74532925199433,24,"jb",FALSE,TRUE
"19332",6.66666666666667,1,1,-0.0333333333333333,-0.0333333333333333,2.6179938779915,16,"jb",TRUE,TRUE
"19333",6.66666666666667,1,-1,0.1,-0.1,3.49065850398866,12,"jb",FALSE,TRUE
"19334",6.66666666666667,1,-1,0,0,5.9839860068377,7,"jb",TRUE,FALSE
"19335",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,3.49065850398866,12,"jb",TRUE,FALSE
"19336",6.66666666666667,1,1,0.15,0.15,3.49065850398866,12,"jb",TRUE,TRUE
"19337",6.66666666666667,1,1,-0.225,-0.225,1.74532925199433,24,"jb",FALSE,FALSE
"19338",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,4.18879020478639,10,"jb",FALSE,FALSE
"19339",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,2.6179938779915,16,"jb",FALSE,TRUE
"19340",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,2.6179938779915,16,"jb",FALSE,TRUE
"19341",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.6179938779915,16,"jb",TRUE,TRUE
"19342",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,4.18879020478639,10,"jb",FALSE,FALSE
"19343",6.66666666666667,1,-1,0.3375,-0.3375,4.18879020478639,10,"jb",FALSE,TRUE
"19344",6.66666666666667,1,1,-0.1,-0.1,1.74532925199433,24,"jb",FALSE,FALSE
"19345",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,3.49065850398866,12,"jb",FALSE,TRUE
"19346",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,1.74532925199433,24,"jb",FALSE,TRUE
"19347",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,3.49065850398866,12,"jb",FALSE,TRUE
"19348",6.66666666666667,1,1,-0.0333333333333333,-0.0333333333333333,5.9839860068377,7,"jb",FALSE,FALSE
"19349",6.66666666666667,1,-1,-0.1,0.1,2.6179938779915,16,"jb",FALSE,TRUE
"19350",6.66666666666667,1,1,0.225,0.225,5.9839860068377,7,"jb",FALSE,FALSE
"19351",6.66666666666667,1,-1,0.50625,-0.50625,10.471975511966,4,"jb",TRUE,FALSE
"19352",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,4.18879020478639,10,"jb",FALSE,TRUE
"19353",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,10.471975511966,4,"jb",FALSE,TRUE
"19355",6.66666666666667,1,1,-0.225,-0.225,1.74532925199433,24,"jb",FALSE,FALSE
"19356",6.66666666666667,1,1,-0.1,-0.1,2.0943951023932,20,"jb",FALSE,FALSE
"19357",6.66666666666667,1,1,0.1,0.1,4.18879020478639,10,"jb",FALSE,FALSE
"19358",6.66666666666667,1,-1,0.50625,-0.50625,10.471975511966,4,"jb",TRUE,FALSE
"19360",6.66666666666667,1,1,-0.0333333333333333,-0.0333333333333333,1.74532925199433,24,"jb",FALSE,FALSE
"19361",6.66666666666667,1,1,0,0,1.74532925199433,24,"jb",TRUE,TRUE
"19362",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,3.49065850398866,12,"jb",FALSE,FALSE
"19363",6.66666666666667,1,1,0.3375,0.3375,5.9839860068377,7,"jb",TRUE,TRUE
"19364",6.66666666666667,1,1,0.15,0.15,3.49065850398866,12,"jb",FALSE,FALSE
"19365",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,5.9839860068377,7,"jb",FALSE,TRUE
"19366",6.66666666666667,1,-1,-0.15,0.15,1.74532925199433,24,"jb",TRUE,FALSE
"19367",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,10.471975511966,4,"jb",TRUE,TRUE
"19368",6.66666666666667,1,1,0.50625,0.50625,10.471975511966,4,"jb",TRUE,TRUE
"19369",6.66666666666667,1,-1,0.15,-0.15,4.18879020478639,10,"jb",FALSE,TRUE
"19370",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,10.471975511966,4,"jb",FALSE,FALSE
"19371",6.66666666666667,1,-1,0.50625,-0.50625,4.18879020478639,10,"jb",TRUE,FALSE
"19372",6.66666666666667,1,-1,0.225,-0.225,4.18879020478639,10,"jb",TRUE,FALSE
"19373",6.66666666666667,1,1,-0.1,-0.1,2.0943951023932,20,"jb",FALSE,FALSE
"19374",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,3.49065850398866,12,"jb",FALSE,TRUE
"19375",6.66666666666667,1,-1,0.50625,-0.50625,4.18879020478639,10,"jb",TRUE,FALSE
"19377",6.66666666666667,1,-1,0,0,2.6179938779915,16,"jb",FALSE,TRUE
"19378",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,10.471975511966,4,"jb",FALSE,TRUE
"19379",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.0943951023932,20,"jb",TRUE,TRUE
"19380",6.66666666666667,1,-1,0,0,1.74532925199433,24,"jb",FALSE,TRUE
"19381",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,2.0943951023932,20,"jb",FALSE,TRUE
"19382",6.66666666666667,1,-1,0.3375,-0.3375,10.471975511966,4,"jb",TRUE,FALSE
"19383",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,2.0943951023932,20,"jb",FALSE,TRUE
"19384",6.66666666666667,1,1,0.3375,0.3375,5.9839860068377,7,"jb",TRUE,TRUE
"19385",6.66666666666667,1,1,-0.1,-0.1,2.6179938779915,16,"jb",FALSE,FALSE
"19386",6.66666666666667,1,-1,0.3375,-0.3375,10.471975511966,4,"jb",TRUE,FALSE
"19388",6.66666666666667,1,-1,0.15,-0.15,4.18879020478639,10,"jb",TRUE,FALSE
"19389",6.66666666666667,1,1,0.3375,0.3375,5.9839860068377,7,"jb",TRUE,TRUE
"19390",6.66666666666667,1,1,0.225,0.225,3.49065850398866,12,"jb",TRUE,TRUE
"19391",6.66666666666667,1,1,0.1,0.1,3.49065850398866,12,"jb",TRUE,TRUE
"19392",6.66666666666667,1,1,0.225,0.225,3.49065850398866,12,"jb",FALSE,FALSE
"19393",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,1.74532925199433,24,"jb",TRUE,FALSE
"19394",6.66666666666667,1,1,-0.0333333333333333,-0.0333333333333333,5.9839860068377,7,"jb",FALSE,FALSE
"19395",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,2.6179938779915,16,"jb",FALSE,FALSE
"19396",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,2.6179938779915,16,"jb",TRUE,TRUE
"19397",6.66666666666667,1,1,0.1,0.1,4.18879020478639,10,"jb",FALSE,FALSE
"19398",6.66666666666667,1,-1,0.3375,-0.3375,3.49065850398866,12,"jb",TRUE,FALSE
"19399",6.66666666666667,1,1,0.3375,0.3375,3.49065850398866,12,"jb",FALSE,FALSE
"19400",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.0943951023932,20,"jb",FALSE,FALSE
"19401",6.66666666666667,1,1,-0.1,-0.1,2.6179938779915,16,"jb",FALSE,FALSE
"19402",6.66666666666667,1,-1,0.50625,-0.50625,4.18879020478639,10,"jb",FALSE,TRUE
"19403",6.66666666666667,1,1,0.3375,0.3375,10.471975511966,4,"jb",TRUE,TRUE
"19404",6.66666666666667,1,1,0.225,0.225,5.9839860068377,7,"jb",TRUE,TRUE
"19405",6.66666666666667,1,1,0.225,0.225,10.471975511966,4,"jb",TRUE,TRUE
"19406",6.66666666666667,1,1,-0.0333333333333333,-0.0333333333333333,2.0943951023932,20,"jb",FALSE,FALSE
"19407",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.6179938779915,16,"jb",FALSE,FALSE
"19408",6.66666666666667,1,-1,0,0,2.0943951023932,20,"jb",TRUE,FALSE
"19409",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,2.6179938779915,16,"jb",TRUE,FALSE
"19411",6.66666666666667,1,-1,0.15,-0.15,10.471975511966,4,"jb",TRUE,FALSE
"19412",6.66666666666667,1,1,0.1,0.1,4.18879020478639,10,"jb",FALSE,FALSE
"19413",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,3.49065850398866,12,"jb",TRUE,TRUE
"19414",6.66666666666667,1,1,0.15,0.15,5.9839860068377,7,"jb",TRUE,TRUE
"19415",6.66666666666667,1,1,0.1,0.1,10.471975511966,4,"jb",TRUE,TRUE
"19416",6.66666666666667,1,-1,0,0,5.9839860068377,7,"jb",FALSE,TRUE
"19417",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,5.9839860068377,7,"jb",FALSE,TRUE
"19419",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,2.6179938779915,16,"jb",FALSE,TRUE
"19420",6.66666666666667,1,-1,-0.225,0.225,1.74532925199433,24,"jb",FALSE,TRUE
"19421",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,5.9839860068377,7,"jb",FALSE,FALSE
"19422",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,3.49065850398866,12,"jb",FALSE,FALSE
"19423",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,1.74532925199433,24,"jb",TRUE,TRUE
"19424",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,10.471975511966,4,"jb",TRUE,FALSE
"19425",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,10.471975511966,4,"jb",FALSE,TRUE
"19426",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,3.49065850398866,12,"jb",FALSE,TRUE
"19427",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,3.49065850398866,12,"jb",TRUE,TRUE
"19428",6.66666666666667,1,1,0.1,0.1,4.18879020478639,10,"jb",FALSE,FALSE
"19429",6.66666666666667,1,1,0.0333333333333333,0.0333333333333333,1.74532925199433,24,"jb",TRUE,TRUE
"19430",6.66666666666667,1,-1,0,0,1.74532925199433,24,"jb",TRUE,FALSE
"19431",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,2.0943951023932,20,"jb",TRUE,FALSE
"19432",6.66666666666667,1,1,0,0,2.6179938779915,16,"jb",TRUE,TRUE
"19433",6.66666666666667,1,1,0.50625,0.50625,3.49065850398866,12,"jb",TRUE,TRUE
"19434",6.66666666666667,1,-1,0,0,3.49065850398866,12,"jb",TRUE,FALSE
"19435",6.66666666666667,1,-1,0.1,-0.1,5.9839860068377,7,"jb",TRUE,FALSE
"19436",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,2.6179938779915,16,"jb",TRUE,TRUE
"19437",6.66666666666667,1,-1,0.1,-0.1,5.9839860068377,7,"jb",TRUE,FALSE
"19438",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.0943951023932,20,"jb",FALSE,FALSE
"19439",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,5.9839860068377,7,"jb",TRUE,FALSE
"19440",6.66666666666667,1,-1,0.50625,-0.50625,3.49065850398866,12,"jb",TRUE,FALSE
"19441",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,2.0943951023932,20,"jb",FALSE,TRUE
"19442",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,5.9839860068377,7,"jb",FALSE,TRUE
"19443",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,10.471975511966,4,"jb",FALSE,TRUE
"19444",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,10.471975511966,4,"jb",FALSE,TRUE
"19445",6.66666666666667,1,1,-0.0333333333333333,-0.0333333333333333,2.6179938779915,16,"jb",FALSE,FALSE
"19446",6.66666666666667,1,1,0.759375,0.759375,4.18879020478639,10,"jb",TRUE,TRUE
"19447",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,5.9839860068377,7,"jb",FALSE,TRUE
"19448",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,1.74532925199433,24,"jb",TRUE,FALSE
"19449",6.66666666666667,1,1,0,0,2.0943951023932,20,"jb",TRUE,TRUE
"19451",6.66666666666667,1,1,0,0,2.0943951023932,20,"jb",TRUE,TRUE
"19452",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,10.471975511966,4,"jb",TRUE,TRUE
"19453",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.0943951023932,20,"jb",TRUE,TRUE
"19454",6.66666666666667,1,-1,-0.225,0.225,1.74532925199433,24,"jb",FALSE,TRUE
"19455",6.66666666666667,1,1,0.1,0.1,5.9839860068377,7,"jb",TRUE,TRUE
"19456",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,1.74532925199433,24,"jb",TRUE,FALSE
"19457",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,3.49065850398866,12,"jb",TRUE,FALSE
"19458",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,10.471975511966,4,"jb",FALSE,TRUE
"19459",6.66666666666667,1,-1,0.759375,-0.759375,4.18879020478639,10,"jb",TRUE,FALSE
"19460",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,2.6179938779915,16,"jb",TRUE,FALSE
"19461",6.66666666666667,1,1,0.759375,0.759375,4.18879020478639,10,"jb",TRUE,TRUE
"19462",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,1.74532925199433,24,"jb",TRUE,TRUE
"19463",6.66666666666667,1,-1,0.50625,-0.50625,4.18879020478639,10,"jb",TRUE,FALSE
"19464",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,5.9839860068377,7,"jb",FALSE,FALSE
"19465",6.66666666666667,1,-1,0.1,-0.1,5.9839860068377,7,"jb",TRUE,FALSE
"19466",6.66666666666667,1,-1,-0.1,0.1,2.0943951023932,20,"jb",TRUE,FALSE
"19467",6.66666666666667,1,-1,0.15,-0.15,4.18879020478639,10,"jb",FALSE,TRUE
"19468",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,5.9839860068377,7,"jb",FALSE,FALSE
"19469",6.66666666666667,1,-1,0.50625,-0.50625,3.49065850398866,12,"jb",TRUE,FALSE
"19470",6.66666666666667,1,-1,0.225,-0.225,4.18879020478639,10,"jb",FALSE,TRUE
"19471",6.66666666666667,1,1,0.1,0.1,5.9839860068377,7,"jb",FALSE,FALSE
"19473",6.66666666666667,1,1,0,0,2.0943951023932,20,"jb",TRUE,TRUE
"19474",6.66666666666667,1,1,0.3375,0.3375,4.18879020478639,10,"jb",TRUE,TRUE
"19475",6.66666666666667,1,-1,0.1,-0.1,10.471975511966,4,"jb",FALSE,TRUE
"19476",6.66666666666667,1,1,0.15,0.15,10.471975511966,4,"jb",FALSE,FALSE
"19477",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,2.0943951023932,20,"jb",FALSE,TRUE
"19478",6.66666666666667,1,1,-0.0333333333333333,-0.0333333333333333,2.6179938779915,16,"jb",TRUE,TRUE
"19479",6.66666666666667,1,1,0.225,0.225,10.471975511966,4,"jb",TRUE,TRUE
"19480",6.66666666666667,1,1,0,0,2.6179938779915,16,"jb",TRUE,TRUE
"19481",6.66666666666667,1,-1,0.15,-0.15,5.9839860068377,7,"jb",TRUE,FALSE
"19482",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,2.6179938779915,16,"jb",FALSE,TRUE
"19483",6.66666666666667,1,1,0,0,2.0943951023932,20,"jb",TRUE,TRUE
"19484",6.66666666666667,1,1,0.225,0.225,4.18879020478639,10,"jb",TRUE,TRUE
"19485",6.66666666666667,1,1,0,0,2.6179938779915,16,"jb",TRUE,TRUE
"19486",6.66666666666667,1,1,-0.15,-0.15,2.0943951023932,20,"jb",TRUE,TRUE
"19487",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,1.74532925199433,24,"jb",TRUE,TRUE
"19488",6.66666666666667,1,1,0.3375,0.3375,3.49065850398866,12,"jb",TRUE,TRUE
"19489",6.66666666666667,1,1,0.225,0.225,10.471975511966,4,"jb",TRUE,TRUE
"19490",6.66666666666667,1,1,0.3375,0.3375,4.18879020478639,10,"jb",TRUE,TRUE
"19491",6.66666666666667,1,1,0.15,0.15,4.18879020478639,10,"jb",TRUE,TRUE
"19492",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,3.49065850398866,12,"jb",FALSE,TRUE
"19493",6.66666666666667,1,1,0,0,2.0943951023932,20,"jb",TRUE,TRUE
"19494",6.66666666666667,1,1,0.225,0.225,10.471975511966,4,"jb",TRUE,TRUE
"19495",6.66666666666667,1,-1,-0.1,0.1,1.74532925199433,24,"jb",FALSE,TRUE
"19496",6.66666666666667,1,1,0.1,0.1,4.18879020478639,10,"jb",FALSE,FALSE
"19497",6.66666666666667,1,1,0.0666666666666667,0.0666666666666667,5.9839860068377,7,"jb",FALSE,FALSE
"19498",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.6179938779915,16,"jb",TRUE,TRUE
"19499",6.66666666666667,1,-1,0.15,-0.15,4.18879020478639,10,"jb",FALSE,TRUE
"19500",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,3.49065850398866,12,"jb",FALSE,FALSE
"19501",6.66666666666667,1,-1,-0.1,0.1,2.6179938779915,16,"jb",FALSE,TRUE
"19502",6.66666666666667,1,-1,-0.225,0.225,1.74532925199433,24,"jb",FALSE,TRUE
"19503",6.66666666666667,1,1,-0.15,-0.15,1.74532925199433,24,"jb",FALSE,FALSE
"19504",6.66666666666667,1,-1,0.1,-0.1,5.9839860068377,7,"jb",FALSE,TRUE
"19505",6.66666666666667,1,-1,0,0,2.6179938779915,16,"jb",FALSE,TRUE
"19506",6.66666666666667,1,1,0,0,2.0943951023932,20,"jb",TRUE,TRUE
"19507",6.66666666666667,1,-1,-0.1,0.1,2.6179938779915,16,"jb",FALSE,TRUE
"19508",6.66666666666667,1,1,-0.1,-0.1,2.6179938779915,16,"jb",FALSE,FALSE
"19509",6.66666666666667,1,1,0.15,0.15,10.471975511966,4,"jb",TRUE,TRUE
"19510",6.66666666666667,1,1,0.15,0.15,5.9839860068377,7,"jb",FALSE,FALSE
"19512",6.66666666666667,1,-1,0.1,-0.1,10.471975511966,4,"jb",FALSE,TRUE
"19513",6.66666666666667,1,-1,-0.1,0.1,1.74532925199433,24,"jb",TRUE,FALSE
"19514",6.66666666666667,1,1,0.15,0.15,5.9839860068377,7,"jb",TRUE,TRUE
"19515",6.66666666666667,1,-1,0.0333333333333333,-0.0333333333333333,2.6179938779915,16,"jb",FALSE,TRUE
"19516",6.66666666666667,1,1,0.15,0.15,10.471975511966,4,"jb",TRUE,TRUE
"19517",6.66666666666667,1,-1,-0.15,0.15,1.74532925199433,24,"jb",FALSE,TRUE
"19518",6.66666666666667,1,1,0.225,0.225,4.18879020478639,10,"jb",TRUE,TRUE
"19519",6.66666666666667,1,-1,0.225,-0.225,5.9839860068377,7,"jb",TRUE,FALSE
"19520",6.66666666666667,1,-1,0.3375,-0.3375,3.49065850398866,12,"jb",TRUE,FALSE
"19521",6.66666666666667,1,-1,-0.225,0.225,2.0943951023932,20,"jb",FALSE,TRUE
"19522",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,3.49065850398866,12,"jb",FALSE,TRUE
"19523",6.66666666666667,1,-1,0.3375,-0.3375,3.49065850398866,12,"jb",TRUE,FALSE
"19524",6.66666666666667,1,-1,0.225,-0.225,4.18879020478639,10,"jb",TRUE,FALSE
"19525",6.66666666666667,1,-1,-0.0666666666666667,0.0666666666666667,1.74532925199433,24,"jb",TRUE,FALSE
"19526",6.66666666666667,1,1,-0.0333333333333333,-0.0333333333333333,3.49065850398866,12,"jb",FALSE,FALSE
"19527",6.66666666666667,1,-1,0.225,-0.225,5.9839860068377,7,"jb",TRUE,FALSE
"19528",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,2.0943951023932,20,"jb",TRUE,FALSE
"19529",6.66666666666667,1,-1,0.15,-0.15,10.471975511966,4,"jb",TRUE,FALSE
"19531",6.66666666666667,1,-1,0.225,-0.225,5.9839860068377,7,"jb",TRUE,FALSE
"19532",6.66666666666667,1,1,0.225,0.225,4.18879020478639,10,"jb",FALSE,FALSE
"19533",6.66666666666667,1,-1,0.1,-0.1,5.9839860068377,7,"jb",TRUE,FALSE
"19534",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.0943951023932,20,"jb",FALSE,FALSE
"19535",6.66666666666667,1,1,-0.0666666666666667,-0.0666666666666667,2.6179938779915,16,"jb",FALSE,FALSE
"19536",6.66666666666667,1,1,-0.225,-0.225,2.0943951023932,20,"jb",FALSE,FALSE
"19537",6.66666666666667,1,1,0.1,0.1,10.471975511966,4,"jb",TRUE,TRUE
"19538",6.66666666666667,1,1,-0.15,-0.15,1.74532925199433,24,"jb",FALSE,FALSE
"19539",6.66666666666667,1,-1,0.3375,-0.3375,4.18879020478639,10,"jb",TRUE,FALSE
"19540",6.66666666666667,1,-1,-0.0333333333333333,0.0333333333333333,2.6179938779915,16,"jb",TRUE,FALSE
"19541",6.66666666666667,1,-1,0.0666666666666667,-0.0666666666666667,5.9839860068377,7,"jb",FALSE,TRUE
"19542",6.66666666666667,1,1,-0.15,-0.15,1.74532925199433,24,"jb",TRUE,TRUE
"19543",6.66666666666667,1,1,-0.225,-0.225,1.74532925199433,24,"jb",FALSE,FALSE
